,date,days_before,bookings,weather_temp,weather_rain,weather_available,visitors,bookings_increase
4799,2017-08-14,21,907.0,0.0,0.0,0,4419,3.87
4800,2017-08-15,4,2030.0,23.9,0.0,1,4668,1.3
4801,2017-08-15,7,1604.0,23.9,0.0,1,4668,1.91
4802,2017-08-15,10,1445.0,0.0,0.0,0,4668,2.23
4803,2017-08-15,21,1098.0,0.0,0.0,0,4668,3.25
4804,2017-08-16,4,1032.0,22.0,1.0,1,2435,1.36
4805,2017-08-16,7,867.0,22.0,1.0,1,2435,1.81
4806,2017-08-16,10,759.0,0.0,0.0,0,2435,2.21
4807,2017-08-16,21,550.0,0.0,0.0,0,2435,3.43
4808,2017-08-17,4,1560.0,23.7,0.0,1,4150,1.66
4809,2017-08-17,7,1352.0,23.7,0.0,1,4150,2.07
4810,2017-08-17,10,1153.0,0.0,0.0,0,4150,2.6
4811,2017-08-17,21,847.0,0.0,0.0,0,4150,3.9
4812,2017-08-18,4,868.0,21.7,1.0,1,2414,1.78
4813,2017-08-18,7,734.0,21.7,1.0,1,2414,2.29
4814,2017-08-18,10,600.0,0.0,0.0,0,2414,3.02
4815,2017-08-18,21,445.0,0.0,0.0,0,2414,4.43
4816,2017-08-19,4,1846.0,21.6,1.0,1,4873,1.64
4817,2017-08-19,7,1528.0,21.6,1.0,1,4873,2.19
4818,2017-08-19,10,1350.0,0.0,0.0,0,4873,2.61
4819,2017-08-19,21,1005.0,0.0,0.0,0,4873,3.85
4820,2017-08-20,4,2203.0,20.9,1.0,1,5573,1.53
4821,2017-08-20,7,1902.0,20.9,1.0,1,5573,1.93
4822,2017-08-20,10,1715.0,0.0,0.0,0,5573,2.25
4823,2017-08-20,21,1336.0,0.0,0.0,0,5573,3.17
4824,2017-08-25,4,432.0,17.6,1.0,1,1349,2.12
4825,2017-08-25,7,315.0,17.6,1.0,1,1349,3.28
4826,2017-08-25,10,269.0,0.0,0.0,0,1349,4.01
4827,2017-08-25,21,211.0,0.0,0.0,0,1349,5.38
4828,2017-08-26,4,3238.0,20.7,0.0,1,6120,0.89
4829,2017-08-26,7,2757.0,20.7,0.0,1,6120,1.22
4830,2017-08-26,10,2458.0,0.0,0.0,0,6120,1.49
4831,2017-08-26,21,1843.0,0.0,0.0,0,6120,2.32
4832,2017-08-27,4,1011.0,19.3,0.0,1,3173,2.14
4833,2017-08-27,7,761.0,19.3,0.0,1,3173,3.17
4834,2017-08-27,10,616.0,0.0,0.0,0,3173,4.15
4835,2017-08-27,21,393.0,0.0,0.0,0,3173,7.07
4836,2017-09-01,4,560.0,19.4,0.0,1,1748,2.12
4837,2017-09-01,7,408.0,19.4,0.0,1,1748,3.28
4838,2017-09-01,10,349.0,0.0,0.0,0,1748,4.01
4839,2017-09-01,21,274.0,0.0,0.0,0,1748,5.38
4840,2017-09-02,4,2771.0,19.3,1.0,1,5403,0.95
4841,2017-09-02,7,2319.0,19.3,1.0,1,5403,1.33
4842,2017-09-02,10,2054.0,0.0,0.0,0,5403,1.63
4843,2017-09-02,21,1566.0,0.0,0.0,0,5403,2.45
4844,2017-09-03,4,1050.0,14.2,1.0,1,3466,2.3
4845,2017-09-03,7,806.0,14.2,1.0,1,3466,3.3
4846,2017-09-03,10,603.0,0.0,0.0,0,3466,4.75
4847,2017-09-03,21,279.0,0.0,0.0,0,3466,11.42
4848,2017-09-08,4,367.0,13.9,0.0,1,1145,2.12
4849,2017-09-08,7,268.0,13.9,0.0,1,1145,3.28
4850,2017-09-08,10,229.0,0.0,0.0,0,1145,4.01
4851,2017-09-08,21,179.0,0.0,0.0,0,1145,5.38
4852,2017-09-09,4,835.0,17.1,1.0,1,3138,2.76
4853,2017-09-09,7,600.0,17.1,1.0,1,3138,4.23
4854,2017-09-09,10,543.0,0.0,0.0,0,3138,4.78
4855,2017-09-09,21,391.0,0.0,0.0,0,3138,7.02
4856,2017-09-10,4,1248.0,18.8,0.0,1,2932,1.35
4857,2017-09-10,7,916.0,18.8,0.0,1,2932,2.2
4858,2017-09-10,10,801.0,0.0,0.0,0,2932,2.66
4859,2017-09-10,21,504.0,0.0,0.0,0,2932,4.82
4860,2017-09-15,4,259.0,17.9,1.0,1,807,2.12
4861,2017-09-15,7,189.0,17.9,1.0,1,807,3.28
4862,2017-09-15,10,161.0,0.0,0.0,0,807,4.01
4863,2017-09-15,21,126.0,0.0,0.0,0,807,5.38
4864,2017-09-16,4,1060.0,18.2,1.0,1,3751,2.54
4865,2017-09-16,7,793.0,18.2,1.0,1,3751,3.73
4866,2017-09-16,10,708.0,0.0,0.0,0,3751,4.3
4867,2017-09-16,21,508.0,0.0,0.0,0,3751,6.39
4868,2017-09-17,4,919.0,16.2,1.0,1,2040,1.22
4869,2017-09-17,7,711.0,16.2,1.0,1,2040,1.87
4870,2017-09-17,10,620.0,0.0,0.0,0,2040,2.29
4871,2017-09-17,21,400.0,0.0,0.0,0,2040,4.1
4872,2017-09-22,4,247.0,12.9,1.0,1,772,2.12
4873,2017-09-22,7,180.0,12.9,1.0,1,772,3.28
4874,2017-09-22,10,154.0,0.0,0.0,0,772,4.01
4875,2017-09-22,21,121.0,0.0,0.0,0,772,5.38
4876,2017-09-23,4,917.0,15.1,1.0,1,2890,2.15
4877,2017-09-23,7,732.0,15.1,1.0,1,2890,2.95
4878,2017-09-23,10,672.0,0.0,0.0,0,2890,3.3
4879,2017-09-23,21,468.0,0.0,0.0,0,2890,5.18
4880,2017-09-24,4,1265.0,16.5,0.0,1,2719,1.15
4881,2017-09-24,7,1011.0,16.5,0.0,1,2719,1.69
4882,2017-09-24,10,877.0,0.0,0.0,0,2719,2.1
4883,2017-09-24,21,530.0,0.0,0.0,0,2719,4.13
4884,2017-09-29,4,243.0,12.6,0.0,1,758,2.12
4885,2017-09-29,7,177.0,12.6,0.0,1,758,3.28
4886,2017-09-29,10,151.0,0.0,0.0,0,758,4.01
4887,2017-09-29,21,119.0,0.0,0.0,0,758,5.38
4888,2017-09-30,4,1857.0,14.8,0.0,1,5795,2.12
4889,2017-09-30,7,1354.0,14.8,0.0,1,5795,3.28
4890,2017-09-30,10,1157.0,0.0,0.0,0,5795,4.01
4891,2017-09-30,21,908.0,0.0,0.0,0,5795,5.38
4892,2017-10-01,4,472.0,15.1,0.0,1,1472,2.12
4893,2017-10-01,7,344.0,15.1,0.0,1,1472,3.28
4894,2017-10-01,10,294.0,0.0,0.0,0,1472,4.01
4895,2017-10-01,21,231.0,0.0,0.0,0,1472,5.38
4896,2017-10-07,4,2118.0,11.9,1.0,1,4638,1.19
4897,2017-10-07,7,1718.0,11.9,1.0,1,4638,1.7
4898,2017-10-07,10,1445.0,0.0,0.0,0,4638,2.21
4899,2017-10-07,21,815.0,0.0,0.0,0,4638,4.69
4900,2017-10-08,4,1855.0,7.5,1.0,1,4062,1.19
4901,2017-10-08,7,1477.0,7.5,1.0,1,4062,1.75
4902,2017-10-08,10,1205.0,0.0,0.0,0,4062,2.37
4903,2017-10-08,21,768.0,0.0,0.0,0,4062,4.29
4904,2017-10-14,4,600.0,15.4,1.0,1,1236,1.06
4905,2017-10-14,7,507.0,15.4,1.0,1,1236,1.44
4906,2017-10-14,10,448.0,0.0,0.0,0,1236,1.76
4907,2017-10-14,21,262.0,0.0,0.0,0,1236,3.72
4908,2017-10-15,4,571.0,14.8,0.0,1,1210,1.12
4909,2017-10-15,7,455.0,14.8,0.0,1,1210,1.66
4910,2017-10-15,10,398.0,0.0,0.0,0,1210,2.04
4911,2017-10-15,21,238.0,0.0,0.0,0,1210,4.09
4912,2017-10-21,4,764.0,10.7,0.0,1,1199,0.57
4913,2017-10-21,7,641.0,10.7,0.0,1,1199,0.87
4914,2017-10-21,10,591.0,0.0,0.0,0,1199,1.03
4915,2017-10-21,21,362.0,0.0,0.0,0,1199,2.31
4916,2017-10-22,4,486.0,8.6,0.0,1,900,0.85
4917,2017-10-22,7,404.0,8.6,0.0,1,900,1.23
4918,2017-10-22,10,360.0,0.0,0.0,0,900,1.5
4919,2017-10-22,21,232.0,0.0,0.0,0,900,2.88
4920,2017-10-28,4,532.0,10.5,1.0,1,920,0.73
4921,2017-10-28,7,462.0,10.5,1.0,1,920,0.99
4922,2017-10-28,10,434.0,0.0,0.0,0,920,1.12
4923,2017-10-28,21,293.0,0.0,0.0,0,920,2.14
4924,2017-10-29,4,614.0,6.0,0.0,1,1155,0.88
4925,2017-10-29,7,545.0,6.0,0.0,1,1155,1.12
4926,2017-10-29,10,496.0,0.0,0.0,0,1155,1.33
4927,2017-10-29,21,344.0,0.0,0.0,0,1155,2.36
4928,2017-11-01,4,2341.0,10.9,1.0,1,4635,0.98
4929,2017-11-01,7,1964.0,10.9,1.0,1,4635,1.36
4930,2017-11-01,10,1179.0,0.0,0.0,0,4635,2.93
4931,2017-11-01,21,743.0,0.0,0.0,0,4635,5.24
4932,2017-11-02,4,2491.0,9.3,0.0,1,5680,1.28
4933,2017-11-02,7,2135.0,9.3,0.0,1,5680,1.66
4934,2017-11-02,10,1868.0,0.0,0.0,0,5680,2.04
4935,2017-11-02,21,1257.0,0.0,0.0,0,5680,3.52
4936,2017-11-03,4,4870.0,9.6,0.0,1,9740,1.0
4937,2017-11-03,7,4127.0,9.6,0.0,1,9740,1.36
4938,2017-11-03,10,3896.0,0.0,0.0,0,9740,1.5
4939,2017-11-03,21,2691.0,0.0,0.0,0,9740,2.62
4940,2017-11-04,4,6103.0,10.3,0.0,1,10742,0.76
4941,2017-11-04,7,5398.0,10.3,0.0,1,10742,0.99
4942,2017-11-04,10,4571.0,0.0,0.0,0,10742,1.35
4943,2017-11-04,21,3207.0,0.0,0.0,0,10742,2.35
4944,2017-11-05,4,3196.0,11.3,0.0,1,5466,0.71
4945,2017-11-05,7,2832.0,11.3,0.0,1,5466,0.93
4946,2017-11-05,10,1584.0,0.0,0.0,0,5466,2.45
4947,2017-11-05,21,1080.0,0.0,0.0,0,5466,4.06
4948,2017-12-01,4,374.0,1.2,0.0,1,752,1.01
4949,2017-12-01,7,300.0,1.2,0.0,1,752,1.51
4950,2017-12-01,10,236.0,0.0,0.0,0,752,2.18
4951,2017-12-01,21,156.0,0.0,0.0,0,752,3.82
4952,2017-12-02,4,2041.0,3.2,0.0,1,4103,1.01
4953,2017-12-02,7,1635.0,3.2,0.0,1,4103,1.51
4954,2017-12-02,10,2021.0,0.0,0.0,0,4103,1.03
4955,2017-12-02,21,1542.0,0.0,0.0,0,4103,1.66
4956,2017-12-03,4,2148.0,6.1,1.0,1,2771,0.29
4957,2017-12-03,7,1860.0,6.1,1.0,1,2771,0.49
4958,2017-12-03,10,1659.0,0.0,0.0,0,2771,0.67
4959,2017-12-03,21,1295.0,0.0,0.0,0,2771,1.14
4960,2017-12-08,4,737.0,5.5,0.0,1,1482,1.01
4961,2017-12-08,7,590.0,5.5,0.0,1,1482,1.51
4962,2017-12-08,10,466.0,0.0,0.0,0,1482,2.18
4963,2017-12-08,21,307.0,0.0,0.0,0,1482,3.82
4964,2017-12-09,4,3228.0,4.0,0.0,1,6488,1.01
4965,2017-12-09,7,2585.0,4.0,0.0,1,6488,1.51
4966,2017-12-09,10,3956.0,0.0,0.0,0,6488,0.64
4967,2017-12-09,21,30.0,0.0,0.0,0,6488,213.66
4968,2017-12-10,4,4191.0,1.1,0.0,1,5407,0.29
4969,2017-12-10,7,3781.0,1.1,0.0,1,5407,0.43
4970,2017-12-10,10,3181.0,0.0,0.0,0,5407,0.7
4971,2017-12-10,21,2425.0,0.0,0.0,0,5407,1.23
4972,2017-12-15,4,806.0,1.2,1.0,1,1621,1.01
4973,2017-12-15,7,646.0,1.2,1.0,1,1621,1.51
4974,2017-12-15,10,510.0,0.0,0.0,0,1621,2.18
4975,2017-12-15,21,336.0,0.0,0.0,0,1621,3.82
4976,2017-12-16,4,3259.0,0.9,1.0,1,6550,1.01
4977,2017-12-16,7,2610.0,0.9,1.0,1,6550,1.51
4978,2017-12-16,10,2885.0,0.0,0.0,0,6550,1.27
4979,2017-12-16,21,2435.0,0.0,0.0,0,6550,1.69
4980,2017-12-17,4,4635.0,-2.0,0.0,1,5469,0.18
4981,2017-12-17,7,4240.0,-2.0,0.0,1,5469,0.29
4982,2017-12-17,10,3646.0,0.0,0.0,0,5469,0.5
4983,2017-12-17,21,2592.0,0.0,0.0,0,5469,1.11
4984,2018-02-24,4,92.0,-4.0,0.0,1,177,0.93
4985,2018-02-24,7,73.0,-4.0,0.0,1,177,1.41
4986,2018-02-24,10,53.0,0.0,0.0,0,177,2.32
4987,2018-02-24,21,28.0,0.0,0.0,0,177,5.34
4988,2018-03-03,4,156.0,-2.3,0.0,1,269,0.72
4989,2018-03-03,7,125.0,-2.3,0.0,1,269,1.15
4990,2018-03-03,10,96.0,0.0,0.0,0,269,1.8
4991,2018-03-03,21,49.0,0.0,0.0,0,269,4.46
4992,2018-03-10,4,91.0,-0.9,0.0,1,157,0.72
4993,2018-03-10,7,73.0,-0.9,0.0,1,157,1.15
4994,2018-03-10,10,56.0,0.0,0.0,0,157,1.8
4995,2018-03-10,21,29.0,0.0,0.0,0,157,4.46
4996,2018-03-24,4,85.0,5.1,0.0,1,127,0.49
4997,2018-03-24,7,76.0,5.1,0.0,1,127,0.68
4998,2018-03-24,10,70.0,0.0,0.0,0,127,0.81
4999,2018-03-24,21,63.0,0.0,0.0,0,127,1.02
5000,2018-03-31,4,234.0,4.2,0.0,1,348,0.49
5001,2018-03-31,7,207.0,4.2,0.0,1,348,0.68
5002,2018-03-31,10,192.0,0.0,0.0,0,348,0.81
5003,2018-03-31,21,172.0,0.0,0.0,0,348,1.02
5004,2018-04-01,4,86.0,0.9,0.0,1,128,0.49
5005,2018-04-01,7,76.0,0.9,0.0,1,128,0.68
5006,2018-04-01,10,71.0,0.0,0.0,0,128,0.81
5007,2018-04-01,21,63.0,0.0,0.0,0,128,1.02
5008,2018-04-07,4,191.0,12.4,0.0,1,245,0.28
5009,2018-04-07,7,166.0,12.4,0.0,1,245,0.48
5010,2018-04-07,10,153.0,0.0,0.0,0,245,0.6
5011,2018-04-07,21,113.0,0.0,0.0,0,245,1.16
5012,2018-04-08,4,76.0,14.4,0.0,1,143,0.87
5013,2018-04-08,7,60.0,14.4,0.0,1,143,1.38
5014,2018-04-08,10,57.0,0.0,0.0,0,143,1.53
5015,2018-04-08,21,38.0,0.0,0.0,0,143,2.75
5016,2018-04-14,4,117.0,16.1,0.0,1,196,0.68
5017,2018-04-14,7,100.0,16.1,0.0,1,196,0.96
5018,2018-04-14,10,89.0,0.0,0.0,0,196,1.19
5019,2018-04-14,21,60.0,0.0,0.0,0,196,2.25
5020,2018-04-15,4,106.0,12.1,0.0,1,182,0.72
5021,2018-04-15,7,96.0,12.1,0.0,1,182,0.9
5022,2018-04-15,10,90.0,0.0,0.0,0,182,1.02
5023,2018-04-15,21,73.0,0.0,0.0,0,182,1.48
5024,2018-04-21,4,166.0,18.0,0.0,1,318,0.91
5025,2018-04-21,7,130.0,18.0,0.0,1,318,1.44
5026,2018-04-21,10,119.0,0.0,0.0,0,318,1.68
5027,2018-04-21,21,89.0,0.0,0.0,0,318,2.59
5028,2018-04-22,4,317.0,16.7,0.0,1,812,1.56
5029,2018-04-22,7,235.0,16.7,0.0,1,812,2.46
5030,2018-04-22,10,210.0,0.0,0.0,0,812,2.87
5031,2018-04-22,21,156.0,0.0,0.0,0,812,4.21
5032,2018-04-28,4,1663.0,11.6,1.0,1,3177,0.91
5033,2018-04-28,7,1302.0,11.6,1.0,1,3177,1.44
5034,2018-04-28,10,1185.0,0.0,0.0,0,3177,1.68
5035,2018-04-28,21,885.0,0.0,0.0,0,3177,2.59
5036,2018-04-29,4,1501.0,11.5,1.0,1,3633,1.42
5037,2018-04-29,7,1232.0,11.5,1.0,1,3633,1.95
5038,2018-04-29,10,1157.0,0.0,0.0,0,3633,2.14
5039,2018-04-29,21,880.0,0.0,0.0,0,3633,3.13
5040,2018-04-30,4,1304.0,11.5,0.0,1,3299,1.53
5041,2018-04-30,7,1018.0,11.5,0.0,1,3299,2.24
5042,2018-04-30,10,904.0,0.0,0.0,0,3299,2.65
5043,2018-04-30,21,624.0,0.0,0.0,0,3299,4.29
5044,2018-05-01,4,1487.0,13.5,0.0,1,4965,2.34
5045,2018-05-01,7,1065.0,13.5,0.0,1,4965,3.66
5046,2018-05-01,10,919.0,0.0,0.0,0,4965,4.4
5047,2018-05-01,21,523.0,0.0,0.0,0,4965,8.5
5048,2018-05-04,4,482.0,14.7,0.0,1,921,0.91
5049,2018-05-04,7,377.0,14.7,0.0,1,921,1.44
5050,2018-05-04,10,344.0,0.0,0.0,0,921,1.68
5051,2018-05-04,21,257.0,0.0,0.0,0,921,2.59
5052,2018-05-05,4,2238.0,19.5,0.0,1,4274,0.91
5053,2018-05-05,7,1752.0,19.5,0.0,1,4274,1.44
5054,2018-05-05,10,1595.0,0.0,0.0,0,4274,1.68
5055,2018-05-05,21,1191.0,0.0,0.0,0,4274,2.59
5056,2018-05-06,4,916.0,20.4,0.0,1,3271,2.57
5057,2018-05-06,7,745.0,20.4,0.0,1,3271,3.39
5058,2018-05-06,10,693.0,0.0,0.0,0,3271,3.72
5059,2018-05-06,21,546.0,0.0,0.0,0,3271,4.99
5060,2018-05-10,4,2686.0,20.1,0.0,1,5131,0.91
5061,2018-05-10,7,2103.0,20.1,0.0,1,5131,1.44
5062,2018-05-10,10,1915.0,0.0,0.0,0,5131,1.68
5063,2018-05-10,21,1429.0,0.0,0.0,0,5131,2.59
5064,2018-05-11,4,2323.0,22.6,0.0,1,4436,0.91
5065,2018-05-11,7,1818.0,22.6,0.0,1,4436,1.44
5066,2018-05-11,10,1655.0,0.0,0.0,0,4436,1.68
5067,2018-05-11,21,1236.0,0.0,0.0,0,4436,2.59
5068,2018-05-12,4,3044.0,20.0,0.0,1,5814,0.91
5069,2018-05-12,7,2383.0,20.0,0.0,1,5814,1.44
5070,2018-05-12,10,2169.0,0.0,0.0,0,5814,1.68
5071,2018-05-12,21,1619.0,0.0,0.0,0,5814,2.59
5072,2018-05-13,4,1918.0,24.0,0.0,1,3184,0.66
5073,2018-05-13,7,1676.0,24.0,0.0,1,3184,0.9
5074,2018-05-13,10,1516.0,0.0,0.0,0,3184,1.1
5075,2018-05-13,21,1125.0,0.0,0.0,0,3184,1.83
5076,2018-05-18,4,677.0,19.5,0.0,1,1733,1.56
5077,2018-05-18,7,585.0,19.5,0.0,1,1733,1.96
5078,2018-05-18,10,492.0,0.0,0.0,0,1733,2.52
5079,2018-05-18,21,335.0,0.0,0.0,0,1733,4.17
5080,2018-05-19,4,2232.0,21.9,0.0,1,5000,1.24
5081,2018-05-19,7,1901.0,21.9,0.0,1,5000,1.63
5082,2018-05-19,10,1712.0,0.0,0.0,0,5000,1.92
5083,2018-05-19,21,1302.0,0.0,0.0,0,5000,2.84
5084,2018-05-20,4,1429.0,24.7,0.0,1,3345,1.34
5085,2018-05-20,7,1178.0,24.7,0.0,1,3345,1.84
5086,2018-05-20,10,1065.0,0.0,0.0,0,3345,2.14
5087,2018-05-20,21,812.0,0.0,0.0,0,3345,3.12
5088,2018-05-25,4,1365.0,23.2,0.0,1,2607,0.91
5089,2018-05-25,7,1068.0,23.2,0.0,1,2607,1.44
5090,2018-05-25,10,973.0,0.0,0.0,0,2607,1.68
5091,2018-05-25,21,726.0,0.0,0.0,0,2607,2.59
5092,2018-05-26,4,3436.0,25.9,0.0,1,5670,0.65
5093,2018-05-26,7,2953.0,25.9,0.0,1,5670,0.92
5094,2018-05-26,10,2498.0,0.0,0.0,0,5670,1.27
5095,2018-05-26,21,1545.0,0.0,0.0,0,5670,2.67
5096,2018-05-27,4,1578.0,25.3,0.0,1,3155,1.0
5097,2018-05-27,7,1331.0,25.3,0.0,1,3155,1.37
5098,2018-05-27,10,1191.0,0.0,0.0,0,3155,1.65
5099,2018-05-27,21,894.0,0.0,0.0,0,3155,2.53
5100,2018-05-28,4,922.0,22.5,0.0,1,1392,0.51
5101,2018-05-28,7,752.0,22.5,0.0,1,1392,0.85
5102,2018-05-28,10,639.0,0.0,0.0,0,1392,1.18
5103,2018-05-28,21,270.0,0.0,0.0,0,1392,4.16
5104,2018-05-29,4,445.0,28.2,0.0,1,925,1.08
5105,2018-05-29,7,364.0,28.2,0.0,1,925,1.54
5106,2018-05-29,10,315.0,0.0,0.0,0,925,1.94
5107,2018-05-29,21,222.0,0.0,0.0,0,925,3.16
5108,2018-05-30,4,390.0,27.9,0.0,1,745,0.91
5109,2018-05-30,7,305.0,27.9,0.0,1,745,1.44
5110,2018-05-30,10,278.0,0.0,0.0,0,745,1.68
5111,2018-05-30,21,208.0,0.0,0.0,0,745,2.59
5112,2018-05-31,4,618.0,22.4,0.0,1,1180,0.91
5113,2018-05-31,7,484.0,22.4,0.0,1,1180,1.44
5114,2018-05-31,10,440.0,0.0,0.0,0,1180,1.68
5115,2018-05-31,21,329.0,0.0,0.0,0,1180,2.59
5116,2018-06-01,4,883.0,26.9,0.0,1,1687,0.91
5117,2018-06-01,7,691.0,26.9,0.0,1,1687,1.44
5118,2018-06-01,10,629.0,0.0,0.0,0,1687,1.68
5119,2018-06-01,21,470.0,0.0,0.0,0,1687,2.59
5120,2018-06-02,4,2132.0,29.6,0.0,1,4754,1.23
5121,2018-06-02,7,1940.0,29.6,0.0,1,4754,1.45
5122,2018-06-02,10,1761.0,0.0,0.0,0,4754,1.7
5123,2018-06-02,21,1347.0,0.0,0.0,0,4754,2.53
5124,2018-06-03,4,1306.0,31.2,0.0,1,2625,1.01
5125,2018-06-03,7,1085.0,31.2,0.0,1,2625,1.42
5126,2018-06-03,10,951.0,0.0,0.0,0,2625,1.76
5127,2018-06-03,21,704.0,0.0,0.0,0,2625,2.73
5128,2018-06-04,4,728.0,24.5,0.0,1,1471,1.02
5129,2018-06-04,7,605.0,24.5,0.0,1,1471,1.43
5130,2018-06-04,10,545.0,0.0,0.0,0,1471,1.7
5131,2018-06-04,21,443.0,0.0,0.0,0,1471,2.32
5132,2018-06-05,4,942.0,16.7,0.0,1,2232,1.37
5133,2018-06-05,7,759.0,16.7,0.0,1,2232,1.94
5134,2018-06-05,10,670.0,0.0,0.0,0,2232,2.33
5135,2018-06-05,21,506.0,0.0,0.0,0,2232,3.41
5136,2018-06-06,4,1952.0,20.2,0.0,1,5173,1.65
5137,2018-06-06,7,1421.0,20.2,0.0,1,5173,2.64
5138,2018-06-06,10,1178.0,0.0,0.0,0,5173,3.39
5139,2018-06-06,21,849.0,0.0,0.0,0,5173,5.09
5140,2018-06-07,4,920.0,26.5,0.0,1,1692,0.84
5141,2018-06-07,7,825.0,26.5,0.0,1,1692,1.05
5142,2018-06-07,10,736.0,0.0,0.0,0,1692,1.3
5143,2018-06-07,21,581.0,0.0,0.0,0,1692,1.91
5144,2018-06-08,4,1026.0,22.4,0.0,1,2227,1.17
5145,2018-06-08,7,956.0,22.4,0.0,1,2227,1.33
5146,2018-06-08,10,877.0,0.0,0.0,0,2227,1.54
5147,2018-06-08,21,661.0,0.0,0.0,0,2227,2.37
5148,2018-06-09,4,2869.0,27.4,0.0,1,5968,1.08
5149,2018-06-09,7,2529.0,27.4,0.0,1,5968,1.36
5150,2018-06-09,10,2261.0,0.0,0.0,0,5968,1.64
5151,2018-06-09,21,1635.0,0.0,0.0,0,5968,2.65
5152,2018-06-10,4,2728.0,29.2,0.0,1,5210,0.91
5153,2018-06-10,7,2379.0,29.2,0.0,1,5210,1.19
5154,2018-06-10,10,2153.0,0.0,0.0,0,5210,1.42
5155,2018-06-10,21,1731.0,0.0,0.0,0,5210,2.01
5156,2018-06-11,4,654.0,22.9,1.0,1,1419,1.17
5157,2018-06-11,7,561.0,22.9,1.0,1,1419,1.53
5158,2018-06-11,10,514.0,0.0,0.0,0,1419,1.76
5159,2018-06-11,21,410.0,0.0,0.0,0,1419,2.46
5160,2018-06-12,4,773.0,22.9,0.0,1,1569,1.03
5161,2018-06-12,7,654.0,22.9,0.0,1,1569,1.4
5162,2018-06-12,10,585.0,0.0,0.0,0,1569,1.68
5163,2018-06-12,21,447.0,0.0,0.0,0,1569,2.51
5164,2018-06-13,4,614.0,20.6,1.0,1,1295,1.11
5165,2018-06-13,7,531.0,20.6,1.0,1,1295,1.44
5166,2018-06-13,10,476.0,0.0,0.0,0,1295,1.72
5167,2018-06-13,21,371.0,0.0,0.0,0,1295,2.49
5168,2018-06-14,4,1131.0,22.9,0.0,1,2160,0.91
5169,2018-06-14,7,1005.0,22.9,0.0,1,2160,1.15
5170,2018-06-14,10,885.0,0.0,0.0,0,2160,1.44
5171,2018-06-14,21,677.0,0.0,0.0,0,2160,2.19
5172,2018-06-15,4,1475.0,22.8,0.0,1,3201,1.17
5173,2018-06-15,7,1345.0,22.8,0.0,1,3201,1.38
5174,2018-06-15,10,1199.0,0.0,0.0,0,3201,1.67
5175,2018-06-15,21,958.0,0.0,0.0,0,3201,2.34
5176,2018-06-16,4,4252.0,22.6,0.0,1,6420,0.51
5177,2018-06-16,7,3821.0,22.6,0.0,1,6420,0.68
5178,2018-06-16,10,3489.0,0.0,0.0,0,6420,0.84
5179,2018-06-16,21,2905.0,0.0,0.0,0,6420,1.21
5180,2018-06-17,4,1839.0,19.0,1.0,1,3513,0.91
5181,2018-06-17,7,1604.0,19.0,1.0,1,3513,1.19
5182,2018-06-17,10,1476.0,0.0,0.0,0,3513,1.38
5183,2018-06-17,21,1148.0,0.0,0.0,0,3513,2.06
5184,2018-06-18,4,1830.0,20.8,0.0,1,2544,0.39
5185,2018-06-18,7,1570.0,20.8,0.0,1,2544,0.62
5186,2018-06-18,10,1429.0,0.0,0.0,0,2544,0.78
5187,2018-06-18,21,1126.0,0.0,0.0,0,2544,1.26
5188,2018-06-19,4,1280.0,20.5,1.0,1,3149,1.46
5189,2018-06-19,7,1064.0,20.5,1.0,1,3149,1.96
5190,2018-06-19,10,926.0,0.0,0.0,0,3149,2.4
5191,2018-06-19,21,602.0,0.0,0.0,0,3149,4.23
5192,2018-06-20,4,1315.0,18.0,0.0,1,2577,0.96
5193,2018-06-20,7,1101.0,18.0,0.0,1,2577,1.34
5194,2018-06-20,10,972.0,0.0,0.0,0,2577,1.65
5195,2018-06-20,21,747.0,0.0,0.0,0,2577,2.45
5196,2018-06-21,4,778.0,17.0,1.0,1,1650,1.12
5197,2018-06-21,7,676.0,17.0,1.0,1,1650,1.44
5198,2018-06-21,10,591.0,0.0,0.0,0,1650,1.79
5199,2018-06-21,21,453.0,0.0,0.0,0,1650,2.64
5200,2018-06-22,4,1560.0,17.7,1.0,1,3588,1.3
5201,2018-06-22,7,1385.0,17.7,1.0,1,3588,1.59
5202,2018-06-22,10,1212.0,0.0,0.0,0,3588,1.96
5203,2018-06-22,21,817.0,0.0,0.0,0,3588,3.39
5204,2018-06-23,4,2758.0,19.1,0.0,1,6343,1.3
5205,2018-06-23,7,2394.0,19.1,0.0,1,6343,1.65
5206,2018-06-23,10,2066.0,0.0,0.0,0,6343,2.07
5207,2018-06-23,21,1388.0,0.0,0.0,0,6343,3.57
5208,2018-06-24,4,2028.0,22.6,0.0,1,4299,1.12
5209,2018-06-24,7,1686.0,22.6,0.0,1,4299,1.55
5210,2018-06-24,10,1503.0,0.0,0.0,0,4299,1.86
5211,2018-06-24,21,1046.0,0.0,0.0,0,4299,3.11
5212,2018-06-25,4,1704.0,24.5,0.0,1,3390,0.99
5213,2018-06-25,7,1378.0,24.5,0.0,1,3390,1.46
5214,2018-06-25,10,1233.0,0.0,0.0,0,3390,1.75
5215,2018-06-25,21,867.0,0.0,0.0,0,3390,2.91
5216,2018-06-26,4,2434.0,24.9,0.0,1,4527,0.86
5217,2018-06-26,7,2030.0,24.9,0.0,1,4527,1.23
